UID,TEST,TSVR_hours,ITEM,Accuracy,Confidence
A089,T4,146.96,IFR-D-i6,0,0.2
A089,T4,146.96,IFR-O-i1,1,0.6
A089,T4,146.96,IFR-O-i2,0,0.4
A089,T4,146.96,IFR-O-i3,1,0.4
A089,T4,146.96,IFR-O-i4,0,0.2
A089,T4,146.96,IFR-O-i5,0,0.2
A089,T4,146.96,IFR-O-i6,0,0.2
A089,T4,146.96,ICR-N-i1,1,0.4
A089,T4,146.96,ICR-N-i2,1,1.0
A089,T4,146.96,ICR-N-i3,1,0.8
A089,T4,146.96,ICR-N-i4,1,1.0
A089,T4,146.96,ICR-N-i5,1,1.0
A089,T4,146.96,ICR-N-i6,1,0.6
A089,T4,146.96,ICR-U-i1,0,0.4
A089,T4,146.96,ICR-U-i2,1,1.0
A089,T4,146.96,ICR-U-i3,0,0.6
A089,T4,146.96,ICR-U-i4,1,1.0
A089,T4,146.96,ICR-U-i5,1,1.0
A089,T4,146.96,ICR-U-i6,1,0.6
A089,T4,146.96,ICR-D-i1,0,0.2
A089,T4,146.96,ICR-D-i2,1,1.0
A089,T4,146.96,ICR-D-i3,0,0.4
A089,T4,146.96,ICR-D-i4,1,0.4
A089,T4,146.96,ICR-D-i5,0,0.4
A089,T4,146.96,ICR-D-i6,1,0.2
A089,T4,146.96,ICR-O-i1,0,0.2
A089,T4,146.96,ICR-O-i2,0,0.4
A089,T4,146.96,ICR-O-i3,0,0.2
A089,T4,146.96,ICR-O-i4,0,0.4
A089,T4,146.96,ICR-O-i5,0,0.2
A089,T4,146.96,ICR-O-i6,0,0.2
A089,T4,146.96,IRE-N-i1,1,1.0
A089,T4,146.96,IRE-N-i2,1,1.0
A089,T4,146.96,IRE-N-i3,1,0.6
A089,T4,146.96,IRE-N-i4,1,1.0
A089,T4,146.96,IRE-N-i5,1,0.8
A089,T4,146.96,IRE-N-i6,1,0.8
A089,T4,146.96,IRE-U-i1,0,0.2
A089,T4,146.96,IRE-U-i2,1,1.0
A089,T4,146.96,IRE-U-i3,0,0.6
A089,T4,146.96,IRE-U-i4,1,1.0
A089,T4,146.96,IRE-U-i5,1,1.0
A089,T4,146.96,IRE-U-i6,1,0.8
A089,T4,146.96,IRE-D-i1,0,0.4
A089,T4,146.96,IRE-D-i2,1,1.0
A089,T4,146.96,IRE-D-i3,0,0.4
A089,T4,146.96,IRE-D-i4,0,0.4
A089,T4,146.96,IRE-D-i5,1,0.2
A089,T4,146.96,IRE-D-i6,1,0.2
A089,T4,146.96,IRE-O-i1,0,0.2
A089,T4,146.96,IRE-O-i2,0,0.2
A089,T4,146.96,IRE-O-i3,0,0.2
A089,T4,146.96,IRE-O-i4,0,0.4
A089,T4,146.96,IRE-O-i5,0,0.2
A089,T4,146.96,IRE-O-i6,0,0.2
A090,T1,1.0,IFR-N-i1,1,1.0
A090,T1,1.0,IFR-N-i2,1,0.6
A090,T1,1.0,IFR-N-i3,1,0.6
A090,T1,1.0,IFR-N-i4,0,0.6
A090,T1,1.0,IFR-N-i5,1,0.6
A090,T1,1.0,IFR-N-i6,0,0.2
A090,T1,1.0,IFR-U-i1,1,0.6
A090,T1,1.0,IFR-U-i2,1,0.6
A090,T1,1.0,IFR-U-i3,1,0.6
A090,T1,1.0,IFR-U-i4,1,0.4
A090,T1,1.0,IFR-U-i5,1,0.4
A090,T1,1.0,IFR-U-i6,0,0.2
A090,T1,1.0,IFR-D-i1,1,0.6
A090,T1,1.0,IFR-D-i2,1,0.4
A090,T1,1.0,IFR-D-i3,0,0.6
A090,T1,1.0,IFR-D-i4,1,0.4
A090,T1,1.0,IFR-D-i5,0,0.2
A090,T1,1.0,IFR-D-i6,0,0.2
A090,T1,1.0,IFR-O-i1,0,0.4
A090,T1,1.0,IFR-O-i2,0,0.4
A090,T1,1.0,IFR-O-i3,0,0.2
A090,T1,1.0,IFR-O-i4,0,0.2
A090,T1,1.0,IFR-O-i5,0,0.2
A090,T1,1.0,IFR-O-i6,1,0.2
A090,T1,1.0,ICR-N-i1,0,0.2
A090,T1,1.0,ICR-N-i2,1,0.4
A090,T1,1.0,ICR-N-i3,1,0.4
A090,T1,1.0,ICR-N-i4,1,0.6
A090,T1,1.0,ICR-N-i5,1,0.8
A090,T1,1.0,ICR-N-i6,1,0.4
A090,T1,1.0,ICR-U-i1,0,0.2
A090,T1,1.0,ICR-U-i2,1,0.4
A090,T1,1.0,ICR-U-i3,1,0.4
A090,T1,1.0,ICR-U-i4,0,0.4
A090,T1,1.0,ICR-U-i5,0,0.4
A090,T1,1.0,ICR-U-i6,1,0.4
A090,T1,1.0,ICR-D-i1,0,0.2
A090,T1,1.0,ICR-D-i2,0,0.4
A090,T1,1.0,ICR-D-i3,0,0.4
A090,T1,1.0,ICR-D-i4,1,0.4
A090,T1,1.0,ICR-D-i5,0,0.4
A090,T1,1.0,ICR-D-i6,0,0.2
A090,T1,1.0,ICR-O-i1,0,0.2
A090,T1,1.0,ICR-O-i2,0,0.4
A090,T1,1.0,ICR-O-i3,0,0.4
A090,T1,1.0,ICR-O-i4,0,0.4
A090,T1,1.0,ICR-O-i5,1,0.2
A090,T1,1.0,ICR-O-i6,0,0.4
A090,T1,1.0,IRE-N-i1,1,0.8
A090,T1,1.0,IRE-N-i2,1,1.0
A090,T1,1.0,IRE-N-i3,1,0.6
A090,T1,1.0,IRE-N-i4,1,0.8
A090,T1,1.0,IRE-N-i5,1,1.0
A090,T1,1.0,IRE-N-i6,1,0.8
A090,T1,1.0,IRE-U-i1,0,0.6
A090,T1,1.0,IRE-U-i2,1,0.6
A090,T1,1.0,IRE-U-i3,1,0.4
A090,T1,1.0,IRE-U-i4,1,0.4
A090,T1,1.0,IRE-U-i5,0,0.4
A090,T1,1.0,IRE-U-i6,1,0.8
A090,T1,1.0,IRE-D-i1,1,0.6
A090,T1,1.0,IRE-D-i2,1,0.6
A090,T1,1.0,IRE-D-i3,1,0.4
A090,T1,1.0,IRE-D-i4,1,0.4
A090,T1,1.0,IRE-D-i5,0,0.2
A090,T1,1.0,IRE-D-i6,0,0.4
A090,T1,1.0,IRE-O-i1,1,0.6
A090,T1,1.0,IRE-O-i2,0,0.4
A090,T1,1.0,IRE-O-i3,0,0.4
A090,T1,1.0,IRE-O-i4,0,0.4
A090,T1,1.0,IRE-O-i5,0,0.4
A090,T1,1.0,IRE-O-i6,1,0.4
A090,T2,23.54,IFR-N-i1,0,0.2
A090,T2,23.54,IFR-N-i2,1,0.2
A090,T2,23.54,IFR-N-i3,1,0.6
A090,T2,23.54,IFR-N-i4,0,0.2
A090,T2,23.54,IFR-N-i5,0,0.2
A090,T2,23.54,IFR-N-i6,1,0.2
A090,T2,23.54,IFR-U-i1,1,0.2
A090,T2,23.54,IFR-U-i2,1,0.2
A090,T2,23.54,IFR-U-i3,1,0.6
A090,T2,23.54,IFR-U-i4,0,0.2
A090,T2,23.54,IFR-U-i5,0,0.2
A090,T2,23.54,IFR-U-i6,0,0.2
A090,T2,23.54,IFR-D-i1,0,0.2
A090,T2,23.54,IFR-D-i2,1,0.2
A090,T2,23.54,IFR-D-i3,0,0.4
A090,T2,23.54,IFR-D-i4,0,0.4
A090,T2,23.54,IFR-D-i5,0,0.2
A090,T2,23.54,IFR-D-i6,0,0.2
A090,T2,23.54,IFR-O-i1,0,0.2
A090,T2,23.54,IFR-O-i2,0,0.2
A090,T2,23.54,IFR-O-i3,0,0.2
A090,T2,23.54,IFR-O-i4,0,0.2
A090,T2,23.54,IFR-O-i5,1,0.2
A090,T2,23.54,IFR-O-i6,0,0.2
A090,T2,23.54,ICR-N-i1,0,0.6
A090,T2,23.54,ICR-N-i2,1,1.0
A090,T2,23.54,ICR-N-i3,1,1.0
A090,T2,23.54,ICR-N-i4,1,1.0
A090,T2,23.54,ICR-N-i5,0,0.8
A090,T2,23.54,ICR-N-i6,1,0.8
A090,T2,23.54,ICR-U-i1,1,0.4
A090,T2,23.54,ICR-U-i2,0,0.4
A090,T2,23.54,ICR-U-i3,1,1.0
A090,T2,23.54,ICR-U-i4,0,0.4
A090,T2,23.54,ICR-U-i5,0,0.4
A090,T2,23.54,ICR-U-i6,1,0.4
A090,T2,23.54,ICR-D-i1,0,0.4
A090,T2,23.54,ICR-D-i2,1,0.4
A090,T2,23.54,ICR-D-i3,0,0.4
A090,T2,23.54,ICR-D-i4,0,0.2
A090,T2,23.54,ICR-D-i5,0,0.4
A090,T2,23.54,ICR-D-i6,0,0.4
A090,T2,23.54,ICR-O-i1,0,0.2
A090,T2,23.54,ICR-O-i2,0,0.2
A090,T2,23.54,ICR-O-i3,0,0.4
A090,T2,23.54,ICR-O-i4,0,0.4
A090,T2,23.54,ICR-O-i5,0,0.4
A090,T2,23.54,ICR-O-i6,0,0.2
A090,T2,23.54,IRE-N-i1,1,1.0
A090,T2,23.54,IRE-N-i2,1,0.8
A090,T2,23.54,IRE-N-i3,1,0.6
A090,T2,23.54,IRE-N-i4,1,0.8
A090,T2,23.54,IRE-N-i5,1,0.8
A090,T2,23.54,IRE-N-i6,1,0.8
A090,T2,23.54,IRE-U-i1,1,0.8
A090,T2,23.54,IRE-U-i2,1,0.8
A090,T2,23.54,IRE-U-i3,1,0.4
A090,T2,23.54,IRE-U-i4,1,0.4
A090,T2,23.54,IRE-U-i5,0,0.4
A090,T2,23.54,IRE-U-i6,0,0.2
A090,T2,23.54,IRE-D-i1,0,0.2
A090,T2,23.54,IRE-D-i2,1,0.4
A090,T2,23.54,IRE-D-i3,1,0.4
A090,T2,23.54,IRE-D-i4,0,0.4
A090,T2,23.54,IRE-D-i5,0,0.4
A090,T2,23.54,IRE-D-i6,0,0.4
A090,T2,23.54,IRE-O-i1,0,0.2
A090,T2,23.54,IRE-O-i2,0,0.2
A090,T2,23.54,IRE-O-i3,0,0.4
A090,T2,23.54,IRE-O-i4,0,0.4
A090,T2,23.54,IRE-O-i5,0,0.2
A090,T2,23.54,IRE-O-i6,0,0.2
A090,T3,95.42,IFR-N-i1,0,0.2
A090,T3,95.42,IFR-N-i2,0,0.4
A090,T3,95.42,IFR-N-i3,0,0.4
A090,T3,95.42,IFR-N-i4,0,0.2
A090,T3,95.42,IFR-N-i5,1,0.4
A090,T3,95.42,IFR-N-i6,0,0.2
A090,T3,95.42,IFR-U-i1,0,0.2
A090,T3,95.42,IFR-U-i2,0,0.4
A090,T3,95.42,IFR-U-i3,0,0.2
A090,T3,95.42,IFR-U-i4,0,0.2
A090,T3,95.42,IFR-U-i5,1,0.2
A090,T3,95.42,IFR-U-i6,0,0.2
A090,T3,95.42,IFR-D-i1,1,0.2
A090,T3,95.42,IFR-D-i2,1,0.4
A090,T3,95.42,IFR-D-i3,0,0.2
A090,T3,95.42,IFR-D-i4,1,0.2
A090,T3,95.42,IFR-D-i5,0,0.2
A090,T3,95.42,IFR-D-i6,1,0.2
A090,T3,95.42,IFR-O-i1,0,0.2
A090,T3,95.42,IFR-O-i2,0,0.2
A090,T3,95.42,IFR-O-i3,0,0.2
A090,T3,95.42,IFR-O-i4,0,0.2
A090,T3,95.42,IFR-O-i5,1,0.2
A090,T3,95.42,IFR-O-i6,0,0.2
A090,T3,95.42,ICR-N-i1,0,0.2
A090,T3,95.42,ICR-N-i2,0,0.6
A090,T3,95.42,ICR-N-i3,1,0.6
A090,T3,95.42,ICR-N-i4,0,0.4
A090,T3,95.42,ICR-N-i5,1,0.6
A090,T3,95.42,ICR-N-i6,1,0.2
A090,T3,95.42,ICR-U-i1,0,0.2
A090,T3,95.42,ICR-U-i2,0,0.4
A090,T3,95.42,ICR-U-i3,1,0.2
A090,T3,95.42,ICR-U-i4,1,0.4
A090,T3,95.42,ICR-U-i5,1,0.4
A090,T3,95.42,ICR-U-i6,0,0.2
A090,T3,95.42,ICR-D-i1,0,0.2
A090,T3,95.42,ICR-D-i2,1,0.2
A090,T3,95.42,ICR-D-i3,1,0.4
A090,T3,95.42,ICR-D-i4,0,0.2
A090,T3,95.42,ICR-D-i5,0,0.2
A090,T3,95.42,ICR-D-i6,0,0.2
A090,T3,95.42,ICR-O-i1,0,0.2
A090,T3,95.42,ICR-O-i2,0,0.4
A090,T3,95.42,ICR-O-i3,0,0.4
A090,T3,95.42,ICR-O-i4,1,0.2
A090,T3,95.42,ICR-O-i5,0,0.2
A090,T3,95.42,ICR-O-i6,0,0.2
A090,T3,95.42,IRE-N-i1,0,0.6
A090,T3,95.42,IRE-N-i2,1,0.6
A090,T3,95.42,IRE-N-i3,1,0.6
A090,T3,95.42,IRE-N-i4,0,0.6
A090,T3,95.42,IRE-N-i5,1,0.6
A090,T3,95.42,IRE-N-i6,1,0.6
A090,T3,95.42,IRE-U-i1,0,0.4
A090,T3,95.42,IRE-U-i2,0,0.4
A090,T3,95.42,IRE-U-i3,0,0.4
A090,T3,95.42,IRE-U-i4,1,0.4
A090,T3,95.42,IRE-U-i5,0,0.2
A090,T3,95.42,IRE-U-i6,1,0.2
A090,T3,95.42,IRE-D-i1,0,0.4
A090,T3,95.42,IRE-D-i2,0,0.2
A090,T3,95.42,IRE-D-i3,0,0.4
A090,T3,95.42,IRE-D-i4,0,0.2
A090,T3,95.42,IRE-D-i5,0,0.2
A090,T3,95.42,IRE-D-i6,0,0.4
A090,T3,95.42,IRE-O-i1,0,0.2
A090,T3,95.42,IRE-O-i2,0,0.2
A090,T3,95.42,IRE-O-i3,0,0.2
A090,T3,95.42,IRE-O-i4,1,0.2
A090,T3,95.42,IRE-O-i5,0,0.2
A090,T3,95.42,IRE-O-i6,0,0.2
A090,T4,144.07,IFR-N-i1,0,0.2
A090,T4,144.07,IFR-N-i2,1,0.2
A090,T4,144.07,IFR-N-i3,0,0.4
A090,T4,144.07,IFR-N-i4,1,0.6
A090,T4,144.07,IFR-N-i5,0,0.2
A090,T4,144.07,IFR-N-i6,0,0.4
A090,T4,144.07,IFR-U-i1,1,0.2
A090,T4,144.07,IFR-U-i2,0,0.4
A090,T4,144.07,IFR-U-i3,0,0.2
A090,T4,144.07,IFR-U-i4,0,0.2
A090,T4,144.07,IFR-U-i5,0,0.2
A090,T4,144.07,IFR-U-i6,0,0.2
A090,T4,144.07,IFR-D-i1,0,0.2
A090,T4,144.07,IFR-D-i2,0,0.4
A090,T4,144.07,IFR-D-i3,0,0.2
A090,T4,144.07,IFR-D-i4,0,0.2
A090,T4,144.07,IFR-D-i5,0,0.2
A090,T4,144.07,IFR-D-i6,0,0.2
A090,T4,144.07,IFR-O-i1,0,0.2
A090,T4,144.07,IFR-O-i2,0,0.2
A090,T4,144.07,IFR-O-i3,0,0.2
A090,T4,144.07,IFR-O-i4,1,0.2
A090,T4,144.07,IFR-O-i5,0,0.2
A090,T4,144.07,IFR-O-i6,0,0.2
A090,T4,144.07,ICR-N-i1,1,0.4
A090,T4,144.07,ICR-N-i2,1,0.4
A090,T4,144.07,ICR-N-i3,0,0.4
A090,T4,144.07,ICR-N-i4,1,0.6
A090,T4,144.07,ICR-N-i5,1,0.4
A090,T4,144.07,ICR-N-i6,1,0.4
A090,T4,144.07,ICR-U-i1,1,0.2
A090,T4,144.07,ICR-U-i2,0,0.4
A090,T4,144.07,ICR-U-i3,0,0.4
A090,T4,144.07,ICR-U-i4,0,0.4
A090,T4,144.07,ICR-U-i5,0,0.4
A090,T4,144.07,ICR-U-i6,0,0.4
A090,T4,144.07,ICR-D-i1,1,0.2
A090,T4,144.07,ICR-D-i2,1,0.4
A090,T4,144.07,ICR-D-i3,0,0.4
A090,T4,144.07,ICR-D-i4,0,0.4
A090,T4,144.07,ICR-D-i5,1,0.4
A090,T4,144.07,ICR-D-i6,1,0.4
A090,T4,144.07,ICR-O-i1,0,0.2
A090,T4,144.07,ICR-O-i2,0,0.4
A090,T4,144.07,ICR-O-i3,1,0.4
A090,T4,144.07,ICR-O-i4,0,0.4
A090,T4,144.07,ICR-O-i5,0,0.2
A090,T4,144.07,ICR-O-i6,0,0.2
A090,T4,144.07,IRE-N-i1,1,0.4
A090,T4,144.07,IRE-N-i2,1,0.4
A090,T4,144.07,IRE-N-i3,1,0.4
A090,T4,144.07,IRE-N-i4,1,0.6
A090,T4,144.07,IRE-N-i5,1,0.6
A090,T4,144.07,IRE-N-i6,1,0.4
A090,T4,144.07,IRE-U-i1,0,0.4
A090,T4,144.07,IRE-U-i2,0,0.4
A090,T4,144.07,IRE-U-i3,1,0.4
A090,T4,144.07,IRE-U-i4,0,0.4
A090,T4,144.07,IRE-U-i5,1,0.4
A090,T4,144.07,IRE-U-i6,0,0.4
A090,T4,144.07,IRE-D-i1,0,0.4
A090,T4,144.07,IRE-D-i2,0,0.4
A090,T4,144.07,IRE-D-i3,0,0.4
A090,T4,144.07,IRE-D-i4,0,0.4
A090,T4,144.07,IRE-D-i5,0,0.4
A090,T4,144.07,IRE-D-i6,0,0.4
A090,T4,144.07,IRE-O-i1,0,0.2
A090,T4,144.07,IRE-O-i2,0,0.2
A090,T4,144.07,IRE-O-i3,1,0.4
A090,T4,144.07,IRE-O-i4,0,0.2
A090,T4,144.07,IRE-O-i5,0,0.2
A090,T4,144.07,IRE-O-i6,0,0.2
A091,T1,1.0,IFR-N-i1,1,1.0
A091,T1,1.0,IFR-N-i2,0,0.2
A091,T1,1.0,IFR-N-i3,1,0.6
A091,T1,1.0,IFR-N-i4,0,0.2
A091,T1,1.0,IFR-N-i5,0,0.2
A091,T1,1.0,IFR-N-i6,1,1.0
A091,T1,1.0,IFR-U-i1,1,1.0
A091,T1,1.0,IFR-U-i2,0,1.0
A091,T1,1.0,IFR-U-i3,0,0.6
A091,T1,1.0,IFR-U-i4,0,0.2
A091,T1,1.0,IFR-U-i5,1,0.2
A091,T1,1.0,IFR-U-i6,1,0.2
A091,T1,1.0,IFR-D-i1,0,1.0
A091,T1,1.0,IFR-D-i2,0,0.8
A091,T1,1.0,IFR-D-i3,0,1.0
A091,T1,1.0,IFR-D-i4,0,0.2
A091,T1,1.0,IFR-D-i5,1,0.2
A091,T1,1.0,IFR-D-i6,1,0.2
A091,T1,1.0,IFR-O-i1,1,0.6
A091,T1,1.0,IFR-O-i2,1,0.8
A091,T1,1.0,IFR-O-i3,0,0.6
A091,T1,1.0,IFR-O-i4,0,0.2
A091,T1,1.0,IFR-O-i5,1,0.2
A091,T1,1.0,IFR-O-i6,0,0.2
A091,T1,1.0,ICR-N-i1,1,1.0
A091,T1,1.0,ICR-N-i2,1,1.0
A091,T1,1.0,ICR-N-i3,1,1.0
A091,T1,1.0,ICR-N-i4,1,1.0
A091,T1,1.0,ICR-N-i5,1,1.0
A091,T1,1.0,ICR-N-i6,1,1.0
A091,T1,1.0,ICR-U-i1,1,1.0
A091,T1,1.0,ICR-U-i2,1,0.6
A091,T1,1.0,ICR-U-i3,1,1.0
A091,T1,1.0,ICR-U-i4,1,1.0
A091,T1,1.0,ICR-U-i5,0,1.0
A091,T1,1.0,ICR-U-i6,1,1.0
A091,T1,1.0,ICR-D-i1,0,0.6
A091,T1,1.0,ICR-D-i2,0,0.6
A091,T1,1.0,ICR-D-i3,1,0.6
A091,T1,1.0,ICR-D-i4,0,0.6
A091,T1,1.0,ICR-D-i5,1,0.6
A091,T1,1.0,ICR-D-i6,1,1.0
A091,T1,1.0,ICR-O-i1,0,0.2
A091,T1,1.0,ICR-O-i2,0,0.6
A091,T1,1.0,ICR-O-i3,1,0.6
A091,T1,1.0,ICR-O-i4,0,0.6
A091,T1,1.0,ICR-O-i5,1,0.6
A091,T1,1.0,ICR-O-i6,0,0.6
A091,T1,1.0,IRE-N-i1,1,1.0
A091,T1,1.0,IRE-N-i2,1,1.0
A091,T1,1.0,IRE-N-i3,1,1.0
A091,T1,1.0,IRE-N-i4,0,1.0
A091,T1,1.0,IRE-N-i5,1,1.0
A091,T1,1.0,IRE-N-i6,1,1.0
A091,T1,1.0,IRE-U-i1,1,1.0
A091,T1,1.0,IRE-U-i2,0,0.6
A091,T1,1.0,IRE-U-i3,1,0.8
A091,T1,1.0,IRE-U-i4,1,1.0
A091,T1,1.0,IRE-U-i5,1,0.6
A091,T1,1.0,IRE-U-i6,1,1.0
A091,T1,1.0,IRE-D-i1,0,0.6
A091,T1,1.0,IRE-D-i2,0,0.8
A091,T1,1.0,IRE-D-i3,0,0.6
A091,T1,1.0,IRE-D-i4,0,0.6
A091,T1,1.0,IRE-D-i5,1,0.2
A091,T1,1.0,IRE-D-i6,1,1.0
A091,T1,1.0,IRE-O-i1,1,0.6
A091,T1,1.0,IRE-O-i2,0,0.6
A091,T1,1.0,IRE-O-i3,0,0.6
A091,T1,1.0,IRE-O-i4,0,0.4
A091,T1,1.0,IRE-O-i5,1,0.4
A091,T1,1.0,IRE-O-i6,0,0.4
A091,T2,22.2,IFR-N-i1,1,1.0
A091,T2,22.2,IFR-N-i2,0,0.8
A091,T2,22.2,IFR-N-i3,1,0.8
A091,T2,22.2,IFR-N-i4,1,0.8
A091,T2,22.2,IFR-N-i5,0,0.8
A091,T2,22.2,IFR-N-i6,1,1.0
A091,T2,22.2,IFR-U-i1,1,0.6
A091,T2,22.2,IFR-U-i2,1,0.6
A091,T2,22.2,IFR-U-i3,0,0.6
A091,T2,22.2,IFR-U-i4,0,0.8
A091,T2,22.2,IFR-U-i5,0,0.8
A091,T2,22.2,IFR-U-i6,0,0.6
A091,T2,22.2,IFR-D-i1,0,0.6
A091,T2,22.2,IFR-D-i2,0,0.6
A091,T2,22.2,IFR-D-i3,1,0.6
A091,T2,22.2,IFR-D-i4,0,0.6
A091,T2,22.2,IFR-D-i5,0,0.6
A091,T2,22.2,IFR-D-i6,0,1.0
A091,T2,22.2,IFR-O-i1,0,0.6
A091,T2,22.2,IFR-O-i2,1,0.6
A091,T2,22.2,IFR-O-i3,1,0.6
A091,T2,22.2,IFR-O-i4,0,0.6
A091,T2,22.2,IFR-O-i5,0,0.6
A091,T2,22.2,IFR-O-i6,0,0.6
A091,T2,22.2,ICR-N-i1,1,1.0
A091,T2,22.2,ICR-N-i2,1,1.0
A091,T2,22.2,ICR-N-i3,1,1.0
A091,T2,22.2,ICR-N-i4,1,1.0
A091,T2,22.2,ICR-N-i5,0,0.6
A091,T2,22.2,ICR-N-i6,1,1.0
A091,T2,22.2,ICR-U-i1,1,1.0
A091,T2,22.2,ICR-U-i2,1,0.6
A091,T2,22.2,ICR-U-i3,0,0.2
A091,T2,22.2,ICR-U-i4,1,0.6
A091,T2,22.2,ICR-U-i5,0,0.6
A091,T2,22.2,ICR-U-i6,0,0.6
A091,T2,22.2,ICR-D-i1,0,0.6
A091,T2,22.2,ICR-D-i2,1,0.6
A091,T2,22.2,ICR-D-i3,1,0.2
A091,T2,22.2,ICR-D-i4,0,0.6
A091,T2,22.2,ICR-D-i5,0,0.6
A091,T2,22.2,ICR-D-i6,1,1.0
A091,T2,22.2,ICR-O-i1,0,0.6
A091,T2,22.2,ICR-O-i2,0,0.2
A091,T2,22.2,ICR-O-i3,0,0.2
A091,T2,22.2,ICR-O-i4,0,0.2
A091,T2,22.2,ICR-O-i5,0,0.2
A091,T2,22.2,ICR-O-i6,1,0.2
A091,T2,22.2,IRE-N-i1,1,1.0
A091,T2,22.2,IRE-N-i2,1,1.0
A091,T2,22.2,IRE-N-i3,1,1.0
A091,T2,22.2,IRE-N-i4,1,1.0
A091,T2,22.2,IRE-N-i5,1,1.0
A091,T2,22.2,IRE-N-i6,1,1.0
A091,T2,22.2,IRE-U-i1,1,1.0
A091,T2,22.2,IRE-U-i2,1,0.6
A091,T2,22.2,IRE-U-i3,0,0.6
A091,T2,22.2,IRE-U-i4,1,0.8
A091,T2,22.2,IRE-U-i5,1,1.0
A091,T2,22.2,IRE-U-i6,0,0.8
A091,T2,22.2,IRE-D-i1,0,0.6
A091,T2,22.2,IRE-D-i2,0,0.6
A091,T2,22.2,IRE-D-i3,0,0.2
A091,T2,22.2,IRE-D-i4,0,0.6
A091,T2,22.2,IRE-D-i5,0,0.4
A091,T2,22.2,IRE-D-i6,0,1.0
A091,T2,22.2,IRE-O-i1,1,0.2
A091,T2,22.2,IRE-O-i2,1,0.2
A091,T2,22.2,IRE-O-i3,0,0.2
A091,T2,22.2,IRE-O-i4,0,0.2
A091,T2,22.2,IRE-O-i5,0,0.2
A091,T2,22.2,IRE-O-i6,0,0.2
A091,T3,73.64,IFR-N-i1,0,0.2
A091,T3,73.64,IFR-N-i2,0,0.2
A091,T3,73.64,IFR-N-i3,1,0.6
A091,T3,73.64,IFR-N-i4,0,0.2
A091,T3,73.64,IFR-N-i5,0,0.4
A091,T3,73.64,IFR-N-i6,1,0.8
A091,T3,73.64,IFR-U-i1,0,0.6
A091,T3,73.64,IFR-U-i2,0,0.4
A091,T3,73.64,IFR-U-i3,0,0.2
A091,T3,73.64,IFR-U-i4,0,0.6
A091,T3,73.64,IFR-U-i5,0,0.2
A091,T3,73.64,IFR-U-i6,0,0.2
A091,T3,73.64,IFR-D-i1,0,0.6
A091,T3,73.64,IFR-D-i2,1,0.4
A091,T3,73.64,IFR-D-i3,0,0.2
A091,T3,73.64,IFR-D-i4,0,0.6
A091,T3,73.64,IFR-D-i5,0,0.2
A091,T3,73.64,IFR-D-i6,0,0.2
A091,T3,73.64,IFR-O-i1,0,0.4
A091,T3,73.64,IFR-O-i2,1,0.2
A091,T3,73.64,IFR-O-i3,0,0.2
A091,T3,73.64,IFR-O-i4,0,0.2
A091,T3,73.64,IFR-O-i5,1,0.2
A091,T3,73.64,IFR-O-i6,0,0.2
A091,T3,73.64,ICR-N-i1,1,1.0
A091,T3,73.64,ICR-N-i2,0,0.6
A091,T3,73.64,ICR-N-i3,1,1.0
A091,T3,73.64,ICR-N-i4,1,1.0
A091,T3,73.64,ICR-N-i5,0,0.8
A091,T3,73.64,ICR-N-i6,1,1.0
A091,T3,73.64,ICR-U-i1,0,0.6
A091,T3,73.64,ICR-U-i2,0,0.4
A091,T3,73.64,ICR-U-i3,1,0.6
A091,T3,73.64,ICR-U-i4,1,0.6
A091,T3,73.64,ICR-U-i5,0,0.6
A091,T3,73.64,ICR-U-i6,1,0.8
A091,T3,73.64,ICR-D-i1,1,0.6
A091,T3,73.64,ICR-D-i2,0,0.6
A091,T3,73.64,ICR-D-i3,1,0.6
A091,T3,73.64,ICR-D-i4,0,0.6
A091,T3,73.64,ICR-D-i5,0,0.6
A091,T3,73.64,ICR-D-i6,0,0.8
A091,T3,73.64,ICR-O-i1,0,0.2
A091,T3,73.64,ICR-O-i2,0,0.2
A091,T3,73.64,ICR-O-i3,0,0.2
A091,T3,73.64,ICR-O-i4,1,0.2
A091,T3,73.64,ICR-O-i5,0,0.2
A091,T3,73.64,ICR-O-i6,0,0.2
A091,T3,73.64,IRE-N-i1,1,1.0
A091,T3,73.64,IRE-N-i2,1,1.0
A091,T3,73.64,IRE-N-i3,1,1.0
A091,T3,73.64,IRE-N-i4,1,1.0
A091,T3,73.64,IRE-N-i5,1,1.0
A091,T3,73.64,IRE-N-i6,1,1.0
A091,T3,73.64,IRE-U-i1,0,0.6
A091,T3,73.64,IRE-U-i2,1,0.8
A091,T3,73.64,IRE-U-i3,0,0.6
A091,T3,73.64,IRE-U-i4,1,1.0
A091,T3,73.64,IRE-U-i5,0,0.4
A091,T3,73.64,IRE-U-i6,1,0.8
A091,T3,73.64,IRE-D-i1,0,0.6
A091,T3,73.64,IRE-D-i2,1,0.6
A091,T3,73.64,IRE-D-i3,0,0.6
A091,T3,73.64,IRE-D-i4,0,0.6
A091,T3,73.64,IRE-D-i5,0,0.4
A091,T3,73.64,IRE-D-i6,0,0.6
A091,T3,73.64,IRE-O-i1,0,0.2
A091,T3,73.64,IRE-O-i2,0,0.2
A091,T3,73.64,IRE-O-i3,0,0.2
A091,T3,73.64,IRE-O-i4,0,0.2
A091,T3,73.64,IRE-O-i5,0,0.2
